proba	true_label
0.02675776	0
0.04738638	0
0.8024356	1
0.31018218	1
0.06213063	0
0.42747322	1
0.02675776	0
0.028220583	0
0.02675776	0
0.25150552	0
0.041879367	0
0.29671046	1
0.06597963	0
0.1283969	0
0.09571207	0
0.5862076	1
0.6135229	0
0.031395733	0
0.029794011	0
0.062543906	0
0.08349699	0
0.90434957	1
0.4942329	1
0.29572263	0
0.04952739	0
0.05136287	0
0.11123137	1
0.0302774	0
0.036005467	0
0.07979469	0
0.02675776	0
0.02675776	0
0.029150603	0
0.032644343	0
0.7160654	0
0.21687078	0
0.82988405	1
0.02675776	0
0.02675776	0
0.08670967	0
0.11440775	0
0.4322777	1
0.02675776	0
0.02943265	0
0.06443443	0
0.029062178	0
0.028273173	0
0.0292755	0
0.037150532	0
0.08138057	0
0.056983788	0
0.029915795	0
0.08706802	0
0.02675776	0
0.17742641	0
0.25189868	0
0.030944085	0
0.10084057	0
0.094961196	0
0.029150603	0
0.02675776	0
0.7717865	0
0.028902203	0
0.15311043	0
0.041433215	0
0.16276832	0
0.029688485	0
0.5772595	0
0.056293998	0
0.02675776	0
0.028329847	0
0.028009553	0
0.13488829	0
0.028383715	0
0.029150603	0
0.5532168	1
0.7654017	0
0.04163969	0
0.17530963	0
0.03220827	0
0.028383715	0
0.8242288	0
0.4027873	1
0.339631	0
0.028128209	0
0.029303156	0
0.03293025	0
0.32727158	0
0.047560517	1
0.031123605	0
0.051647276	0
0.31765872	0
0.5299186	0
0.029718777	0
0.22848651	0
0.067684256	0
0.052576024	0
0.02675776	0
0.076985955	0
0.042573698	1
0.53686947	0
0.029303156	0
0.029062178	0
0.68358046	0
0.02837145	0
0.100954466	0
0.03199935	0
0.028383715	0
0.028383715	0
0.033974335	0
0.02675776	0
0.5048334	1
0.0722173	1
0.13712965	0
0.02675776	0
0.13712965	0
0.030520566	0
0.47510377	0
0.3658746	0
0.02675776	0
0.10023313	0
0.040469572	0
0.55334	0
0.5161957	1
0.057267148	0
0.048819944	0
0.02675776	0
0.4336487	0
0.09091209	1
0.03629853	0
0.03006663	0
0.029150603	1
0.10283755	0
0.19176522	0
0.8924049	1
0.029688485	0
0.24374068	0
0.03875709	0
0.051728357	1
0.08065286	0
0.54207134	1
0.4210174	1
0.15704557	0
0.15895994	0
0.04963286	0
0.028329847	0
0.02675776	0
0.04717766	0
0.83477575	1
0.02675776	0
0.17509128	0
0.6785739	1
0.02675776	0
0.11321724	0
0.028203718	0
0.40696782	0
0.09290525	0
0.032326244	0
0.36652803	0
0.03336315	0
0.05168454	1
0.027789507	0
0.5940083	1
0.028273173	0
0.6833693	0
0.117073834	1
0.054217227	0
0.4833251	1
0.03742996	0
0.13686584	0
0.098175764	0
0.1220567	0
0.040285666	0
0.0613506	0
0.029726917	0
0.028629718	0
0.028273173	0
0.032976504	1
0.46114066	0
0.029150603	0
0.08535608	0
0.24193835	0
0.258005	0
0.30547786	1
0.20396513	0
0.037639298	0
0.30393893	0
0.02675776	0
0.13712965	0
0.02675776	0
0.4874632	0
0.02675776	1
0.38215595	0
0.049591325	0
0.062329307	0
0.02675776	0
0.46309873	0
0.031107191	0
0.100082465	0
0.29061636	1
0.02675776	0
0.13712965	0
0.02675776	0
0.09472126	0
0.034965936	0
0.03072862	0
0.06853408	0
0.44542947	0
0.02675776	1
0.02675776	0
0.4593905	0
0.08912947	1
0.19157797	0
0.14497979	0
0.030825425	0
0.09317881	0
0.0345132	0
0.029150603	0
0.02675776	0
0.029303156	0
0.030633682	0
0.04729926	0
0.091589265	0
0.039087784	0
0.05140031	0
0.3663876	1
0.02675776	0
0.036771085	0
0.03522004	0
0.02675776	0
0.06339624	0
0.6005165	0
0.030750483	0
0.06192127	0
0.0368754	0
0.04963286	0
0.18000521	0
0.029400963	0
0.034397278	0
0.029688485	0
0.12003117	0
0.10469104	0
0.046061695	0
0.13712965	0
0.51304644	0
0.029688485	0
0.02675776	0
0.19632325	1
0.029688485	0
0.02858123	0
0.050672792	0
0.031456817	1
0.054601323	0
0.028329847	0
0.032438856	0
0.17222863	0
0.028273173	0
0.18611169	0
0.34884793	1
0.02675776	0
0.24818458	0
0.14185227	0
0.028383715	0
0.5610962	1
0.8818056	1
0.6311806	0
0.049808737	0
0.09389397	1
0.055107858	0
0.0292755	0
0.07699641	0
0.02675776	0
0.10863525	0
0.03332819	0
0.029554911	0
0.13451271	0
0.09693079	0
0.02675776	0
0.11462645	0
0.038205843	1
0.053443477	0
0.029688485	0
0.22846253	0
0.060828917	0
0.12235219	0
0.028329847	0
0.57095087	0
0.05684192	0
0.029150603	0
0.5258473	1
0.122860834	0
0.12971641	0
0.03099284	0
0.03279685	1
0.08434275	0
0.058201134	0
0.028295955	0
0.06647256	0
0.14455567	1
0.033356205	0
0.6288461	0
0.031278536	0
0.029688485	0
0.24737597	0
0.16788626	0
0.02675776	0
0.13248669	0
0.047115076	0
0.041879367	1
0.034480207	0
0.02675776	0
0.08288752	0
0.04517708	0
0.031047774	0
0.04715224	0
0.027942494	1
0.028203718	0
0.75015336	1
0.10146795	0
0.068706706	0
0.20185119	0
0.534424	1
0.04807012	0
0.02995762	0
0.028629718	0
0.53204405	1
0.02675776	0
0.49081135	1
0.05992136	0
0.033786554	0
0.04262401	1
0.02675776	0
0.02675776	0
0.15981296	0
0.06211737	0
0.040538393	0
0.4625367	0
0.044766452	0
0.029150603	0
0.049352866	0
0.07034585	0
0.06836025	0
0.028383715	1
0.25340044	1
0.072167955	0
0.06237268	0
0.02675776	0
0.02675776	0
0.09290525	1
0.048555676	0
0.0456347	0
0.02675776	0
0.09783501	0
0.028273173	0
0.124060504	0
0.04678761	0
0.04875046	0
0.035734434	0
0.05518207	0
0.032682657	0
0.050364126	0
0.144151	0
0.027489576	0
0.056046095	0
0.0490803	0
0.18359344	0
0.027789507	0
0.040986944	0
0.06067294	0
0.36962354	1
0.03548443	0
0.09709477	0
0.03418714	0
0.028273173	0
0.08818444	0
0.02675776	0
0.03710896	0
0.028383715	0
0.089413635	0
0.031118345	0
0.2940865	1
0.034538094	0
0.02675776	1
0.19423234	0
0.1000045	0
0.4441353	0
0.040411677	0
0.046159834	1
0.10685753	0
0.03200417	0
0.092185274	1
0.04701969	0
0.29823372	0
0.028329847	0
0.042528085	1
0.042692468	0
0.031047774	0
0.09574068	0
0.2833581	0
0.02675776	1
0.02675776	0
0.045419976	0
0.05071572	0
0.03567043	0
0.14289746	0
0.02675776	0
0.033114333	0
0.5972409	0
0.108817786	0
0.029150603	0
0.29606652	0
0.028220583	0
0.24065256	0
0.23969366	0
0.13279085	1
0.028383715	0
0.22521323	0
0.030884981	0
0.02675776	0
0.037681274	0
0.15826057	0
0.34271026	1
0.13712965	0
0.03413069	0
0.08501203	0
0.03209196	0
0.02675776	0
0.533582	0
0.43329975	1
0.17879666	0
0.02675776	0
0.029799389	1
0.048263896	0
0.039747164	0
0.385687	1
0.02675776	0
0.030843861	0
0.14916171	1
0.085383624	0
0.0766537	0
0.62397355	1
0.02675776	0
0.02675776	0
0.044766452	0
0.07840975	0
0.02675776	0
0.02675776	0
0.041020233	0
0.028383715	0
0.030470375	0
0.029062178	0
0.28954637	0
0.09910499	0
0.033125542	0
0.02675776	0
0.036726087	0
0.71372694	0
0.070265785	0
0.0292755	0
0.03073779	0
0.61124384	1
0.031077622	0
0.12027146	0
0.02675776	0
0.08225412	0
0.03308504	0
0.0583798	0
0.099236526	0
0.02675776	0
0.028383715	0
0.028329847	0
0.15110923	0
0.02675776	0
0.2734269	1
0.03356101	0
0.033445757	0
0.06820835	0
0.32345936	1
0.047174357	0
0.14238432	0
0.06197751	0
0.028329847	0
0.25638306	1
0.051235877	0
0.04357887	0
0.030927282	0
0.040437203	0
0.040986944	0
0.030955834	0
0.8446433	0
0.059053503	0
0.028273173	0
0.030422991	0
0.028105823	0
0.029150603	0
0.029303156	0
0.02675776	0
0.9199082	1
0.02675776	0
0.34198433	0
0.03614318	0
0.068495356	0
0.32007113	1
0.047600783	0
0.02675776	0
0.20570043	1
0.03380816	0
0.02675776	0
0.71756196	1
0.07979469	0
0.14182326	0
0.89243376	1
0.029688485	0
0.6099677	1
0.02675776	0
0.027942494	0
0.02675776	0
0.21995127	0
0.37045372	0
0.081025325	0
0.028344572	0
0.4573695	0
0.2567484	0
0.34726307	0
0.6076433	1
0.09382044	0
0.028383715	0
0.08458501	0
0.02675776	0
0.49250722	0
0.03582925	0
0.13603188	0
0.0403123	0
0.02675776	0
0.029150603	0
0.55560696	1
0.03216823	0
0.073286295	0
0.039240673	0
0.1078373	0
0.051541135	0
0.91764677	1
0.03550254	0
0.032383762	1
0.90932393	0
0.02675776	0
0.02675776	0
0.31238464	0
0.02675776	0
0.038673583	0
0.05232603	0
0.028329847	0
0.02675776	0
0.02675776	0
0.04456239	0
0.08193553	0
0.29725835	1
0.8838271	1
0.06505192	0
0.5608506	1
0.02675776	0
0.02675776	0
0.0315192	0
0.068003625	0
0.02675776	0
0.07502004	0
0.028273173	0
0.17831878	1
0.0718627	0
0.804653	1
0.037850745	0
0.07979469	0
0.6642013	1
0.032966778	0
0.03029065	0
0.0742724	0
0.3030206	1
0.093034424	0
0.13119294	0
0.4485404	1
0.23058093	0
0.057791278	0
0.04479041	0
0.4944838	1
0.62765175	1
0.5538943	0
0.033353258	0
0.02675776	1
0.04063842	0
0.02675776	0
0.02675776	0
0.030746598	0
0.432263	0
0.15661855	0
