proba	true_label
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.052530278	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.46993205	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	1
0.5	0
0.5	0
0.5	1
0.94662637	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.1879684	1
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.0679282	0
0.5	0
0.5	1
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.078817904	1
0.5	0
0.5	0
0.5	0
0.89512753	1
0.73147476	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.12445843	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5551142	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	1
0.5	0
0.023834229	0
0.5	0
0.5	1
0.5	0
0.056388944	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	1
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.7952958	1
0.5	0
0.0897006	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	1
0.04917181	0
0.5	1
0.5	1
0.5	0
0.5	1
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.2744342	0
0.5	1
0.073607974	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.081856824	0
0.5	0
0.2450247	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.018322902	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.24849167	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.7120132	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.15722227	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	1
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.34807295	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.033234265	0
0.17075944	0
0.5	0
0.5	0
0.5	0
0.057070784	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.059895117	0
0.5	1
0.5	0
0.5	0
0.5	0
0.0032546206	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.03295254	0
0.5	0
0.5	0
0.5	0
0.5	0
0.28369945	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.114773266	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.30651397	0
0.5	1
0.5	0
0.5	0
0.5	1
0.5	0
0.13566805	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.048773292	1
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.01364291	1
0.5	0
0.5	1
0.5	0
0.7968493	1
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.29691282	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.09323482	1
0.5	0
0.19058406	1
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.033629455	0
0.21106793	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.23686707	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.9474634	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.022650734	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	1
0.5	0
0.5	1
0.009522675	0
0.5	1
0.5	1
0.5	0
0.5	1
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.023329267	1
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	1
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.016148077	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.040487655	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	1
0.5	1
0.5	0
0.091034815	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.021463223	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.08227706	0
0.011155074	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.035190344	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.7918537	1
0.5	0
0.018001107	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	1
0.91115195	1
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	1
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	1
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.4485642	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.44608188	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.026758436	0
0.5	1
0.24544656	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	1
0.5	1
0.5	0
0.5	0
0.5	1
0.13912828	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.054228496	1
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.07249766	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	1
0.06411592	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.20801163	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	1
0.5	0
0.001531859	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	1
0.5	0
0.46592188	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	1
0.9851681	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5060379	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.033515997	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.059312213	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.58360505	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.088201314	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.072767	0
0.27119735	0
0.26758933	0
0.5	0
0.5	0
0.014730966	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	1
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.25781274	1
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.16505703	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.09851034	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	0
0.40349266	1
0.5	0
0.5	0
0.5	0
0.32564494	0
0.3932216	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.0083951475	0
0.012803061	0
0.5	0
0.027978525	0
0.5	0
0.5	1
0.5	0
0.5	1
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.10111493	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	0
0.5	1
0.5	0
0.5	1
0.5	0
0.7577862	0
0.02094847	0
0.5	0
0.5	0
