proba	true_label
0.001815516	0
0.23253919	0
0.0122954985	0
0.0122954985	0
0.0122954985	0
0.012295523	0
0.23253897	0
0.008314674	0
0.07133156	0
0.0122954985	0
0.23253916	0
0.23253904	0
0.0122954985	0
0.0122954985	0
0.0122954985	0
0.23253934	0
0.0122954985	0
0.0122954985	0
0.0122954985	0
0.06414006	0
0.0122954985	0
0.0122954985	0
0.0122954985	0
0.012295523	0
0.012295493	0
0.012295493	0
0.23253946	1
0.9891676	1
0.23253904	0
0.012295493	0
0.23253904	0
0.0122954985	0
0.23253937	0
0.0122954985	0
0.012295493	0
0.0122954985	0
0.23253924	1
0.012295493	0
0.2325391	0
0.2325391	0
0.23253904	0
0.0122954985	0
0.23253904	0
0.012295493	0
0.012295523	0
0.012295523	0
0.012295493	0
0.23253904	0
0.0122954985	0
0.23253946	1
0.9363871	1
0.0122954985	0
0.0122954985	0
0.012295523	0
0.012295523	0
0.0122954985	0
0.23253904	0
0.0122954985	0
0.23253934	0
0.2325391	0
0.0122954985	0
0.23253937	0
0.0122954985	0
0.0122954985	0
0.0122954985	0
0.23253897	0
0.0122954985	0
0.012295523	0
0.23253904	0
0.23253937	1
0.012295493	0
0.012295523	0
0.2325391	0
0.012295523	0
0.0122954985	0
0.0122954985	0
0.012295523	0
0.012295523	0
0.0122954985	0
0.0122954985	0
0.23253915	1
0.0032604483	0
0.23253945	1
0.012295493	0
0.23253907	0
0.0122954985	0
0.23253934	0
0.23253904	0
0.23253942	0
0.23253904	0
0.23253897	0
0.0122954985	0
0.012295523	0
0.23253907	0
0.0122954985	0
0.23253937	1
0.012295523	0
0.23253915	1
0.2325391	0
0.018581454	0
0.0122954985	0
0.0122954985	0
0.23253934	0
0.18493561	0
0.23253894	0
0.23253904	0
0.012295523	0
0.23253904	0
0.0122954985	0
0.0122954985	0
0.0122954985	0
0.012295523	0
0.2325391	0
0.0122954985	0
0.23253904	0
0.0122954985	0
0.23253949	0
0.012295493	0
0.0122954985	0
0.23253925	1
0.23253909	0
0.0122954985	0
0.14278226	0
0.6573378	1
0.0122954985	0
0.0122954985	0
0.012295493	0
0.2325391	1
0.0122954985	0
0.012295493	0
0.0122954985	0
0.0122954985	0
0.0122954985	0
0.0122954985	0
0.0122954985	0
0.032352824	0
0.0122954985	0
0.0122954985	0
0.0122954985	0
0.012295523	0
0.0122954985	0
0.11382859	0
0.0122954985	0
0.0122954985	0
0.14189084	0
0.0122954985	0
0.0122954985	0
0.0020403748	0
0.0122954985	0
0.0122954985	0
0.0122954985	0
0.0122954985	0
0.0122954985	0
0.0122954985	0
0.23253904	0
0.23253924	0
0.23253904	0
0.012295523	0
0.0122954985	0
0.23253897	0
0.0122954985	0
0.0122954985	0
0.0122954985	0
0.0122954985	0
0.0105901705	0
0.23253939	0
0.23253897	0
0.0122954985	0
0.0122954985	0
0.012295523	0
0.012295493	0
0.0122954985	0
0.23253904	0
0.0122954985	0
0.2325391	0
0.23253916	1
0.0122954985	0
0.012295493	0
0.012030565	0
0.23253916	1
0.23253897	0
0.012295493	0
0.012295493	0
0.23253894	0
0.012295523	0
0.0122954985	0
0.0122954985	0
0.23253927	0
0.23253897	0
0.0075160316	0
0.012295493	0
0.23253897	0
0.0122954985	0
0.0122954985	0
0.0122954985	0
0.23253897	0
0.0122954985	0
0.0122954985	0
0.0122954985	0
0.23253897	0
0.0122954985	0
0.23253934	1
0.2325391	0
0.0122954985	0
0.012295523	0
0.012295523	0
0.23253904	0
0.0122954985	0
0.23253894	0
0.2325391	0
0.23253934	0
0.23253897	0
0.23253927	0
0.0122954985	0
0.2866102	1
0.0122954985	0
0.0122954985	0
0.0122954985	0
0.12835638	0
0.23253949	1
0.0071276487	0
0.23253897	0
0.23253919	0
0.23253949	1
0.23253904	0
0.0122954985	0
0.012295493	0
0.23253894	0
0.23253904	0
0.23253897	0
0.0122954985	0
0.012295493	0
0.0122954985	0
0.0122954985	0
0.0122954985	0
0.23253904	0
0.23253934	1
0.23253904	0
0.23253927	1
0.0122954985	0
0.23253904	0
0.0122954985	0
0.0122954985	0
0.0122954985	0
